ticker_a,ticker_b,sector,pvalue,test_stat,hedge_ratio,intercept,half_life,n_obs,orientation
VST,AEE,utilities_top50,0.3570136247136355,-2.333393098587766,-0.1883562674309449,30.791111614857034,28.538509070678174,757,VST on AEE
WEC,ED,utilities_top50,0.357769173981751,-2.3318562057026098,0.3874479399931623,48.543113987169264,45.894501232706986,757,WEC on ED
VST,AWK,utilities_top50,0.35853444110094757,-2.3303007167437437,-0.05813825185812599,25.617597541513565,34.59576520842851,757,VST on AWK
PPL,AEE,utilities_top50,0.35938803420594156,-2.3285670754013212,0.14834758312577345,13.372581842159345,46.089718258542426,757,PPL on AEE
ORA,AWK,utilities_top50,0.35993792437147776,-2.3274510175466023,0.24618279295657583,38.2804302134962,54.00525339711844,757,ORA on AWK
NWE,AWK,utilities_top50,0.360209228309908,-2.326900598303107,-0.045048087662920316,53.41027742755815,27.772361909446403,757,NWE on AWK
SO,NFG,utilities_top50,0.361603521324914,-2.3240741400055196,0.19007571498920528,39.155792508589634,53.608310234384426,757,SO on NFG
SWX,CNP,utilities_top50,0.3620248037150423,-2.323220875279285,1.1504036617086044,35.43779357452778,31.7096508769999,757,SWX on CNP
SR,AEE,utilities_top50,0.3633856322003738,-2.3204669860376343,-0.20598179826867477,69.23546946654004,31.56080212273439,757,SR on AEE
SO,AWK,utilities_top50,0.3643270421697208,-2.3185639318063345,0.20043071669695262,22.269650777581436,38.295117977749385,757,SO on AWK
OGS,MDU,utilities_top50,0.3652309629872027,-2.316738232582475,-0.2685118617507392,67.33674265698923,25.977839129547494,757,OGS on MDU
EIX,PEG,utilities_top50,0.3656158095279157,-2.3159614001206474,0.5042427752072641,22.810096925148294,48.15259680732128,757,EIX on PEG
TXNM,NI,utilities_top50,0.3657385010843543,-2.315713798841604,1.1029045768204504,15.786563437352799,53.53872922303792,757,TXNM on NI
NRG,NJR,utilities_top50,0.3660435925909693,-2.315098221057667,0.3669699951396655,19.729292845802917,43.839200286829595,757,NRG on NJR
PPL,ES,utilities_top50,0.36606277456166825,-2.315059523691604,0.08813504472045842,17.227347425180515,44.63645990599428,757,PPL on ES
EVRG,FE,utilities_top50,0.3678913571268191,-2.3113736793058024,0.6348946933607192,28.32658043205349,37.65118536257253,757,EVRG on FE
VST,NEE,utilities_top50,0.3679221700204107,-2.311311622569718,-0.11130211962475964,24.8221883560318,35.0123855920771,757,VST on NEE
NI,EXC,utilities_top50,0.3699893459059441,-2.3071522655254655,0.33323097017187775,12.436814334081149,30.49622134881906,757,NI on EXC
NWE,PNW,utilities_top50,0.37093899736605784,-2.3052440282483286,0.6650228963141643,5.358531809808155,35.90688087329459,757,NWE on PNW
