ticker_a,ticker_b,direction,signal_date,entry_date,exit_date,holding_days,exit_reason,entry_price_a,entry_price_b,exit_price_a,exit_price_b,qty_a,qty_b,gross_pnl,slippage_cost,commission_cost,net_pnl
FITB,NTRS,1,2022-01-12,2022-01-13,2022-02-10,19,signal,41.70659724803365,115.314550444529,41.44641473347269,108.84310750659898,0.009969521706098638,0.0050654558182771205,0.031169149083688827,0.0009822360275656312,0.0009822360275657817,0.029204677028557415
NTRS,ZION,-1,2022-01-12,2022-01-13,2022-03-15,41,signal,115.314550444529,59.6480959685498,96.1973104286409,55.499363624431545,0.005050637601204736,0.006999473921562512,0.06845244521750382,0.0009371378122021599,0.0009371378122023358,0.06657816959309933
AXP,FITB,1,2022-01-13,2022-01-14,2022-03-02,31,signal,159.63546610574497,40.9758144081674,169.94946984317954,38.09785312429395,0.003277461427955372,0.011636714530403339,0.0682939601860853,0.0010001968788674602,0.0010001968788675552,0.06629356642835028
AXP,PNC,1,2022-01-13,2022-01-14,2022-03-03,32,signal,159.63546610574497,186.33683012742065,172.14250258357075,163.04038983475044,0.0031367830494462975,0.002679334338069503,0.10263924505857291,0.00098843260518523,0.0009884326051854031,0.10066237984820228
BAC,FITB,1,2022-01-13,2022-01-14,2022-01-26,7,signal,42.26830872029804,40.9758144081674,40.67990840761464,38.207207187198065,0.012513955243992535,0.011496658763783018,0.012926740507588741,0.0009741784596224551,0.0009741784596225531,0.010978383588343733
BKR,HAL,1,2022-01-13,2022-01-14,2022-01-24,5,signal,23.512415301640775,25.41457029764972,23.94666762786803,24.21254758520069,0.02511577381095487,0.0161150760419665,0.03127313662125511,0.000995866003563382,0.0009958660035634865,0.02928140461412824
BKR,MPC,1,2022-01-13,2022-01-14,2022-01-21,4,signal,23.512415301640775,65.85026108260438,23.785102816770248,64.51658552595794,0.02293210644993804,0.006998449232877546,0.01658546268617843,0.0009985028853404573,0.0009985028853404876,0.014588456915497483
CB,KEY,1,2022-01-13,2022-01-14,2022-01-25,6,signal,184.8218975910287,20.73467922481741,182.54199836453301,19.608498819769256,0.003089644331142795,0.020691751038867993,0.01724346854366613,0.0009849016982774294,0.0009849016982776085,0.015273665147111093
NTRS,SCHW,-1,2022-01-13,2022-01-14,2022-02-04,14,signal,114.35221123273317,87.22310351055177,103.86176137652558,83.34127155698417,0.005334048229088958,0.004470484414624987,0.039566140738062736,0.0009632445088293411,0.0009632445088294611,0.037639651720403934
ALL,JPM,-1,2022-01-14,2022-01-18,2022-02-02,11,signal,110.5681430013981,139.1880831865191,106.24768528309887,134.33602317803812,0.00545079761617738,0.0028537819800794717,0.010684420567249903,0.0009812013540165887,0.000981201354016729,0.008722017859216587
